,order_id,order_date,order_time,order_quantity,product_name,customer_country,shipment_date,shipment_mode,gross_sales,discount_percent,profit
12872,4968,2021-02-28,17:26,2,O'Brien Men's Neoprene Life Vest,Mexico,2021-03-05,Second Class,100,0.05,125
12873,6795,2021-03-28,23:21,2,O'Brien Men's Neoprene Life Vest,Nicaragua,2021-04-02,Second Class,100,0.06,125
12874,17966,2021-08-27,4:13,2,O'Brien Men's Neoprene Life Vest,Germany,2021-08-30,Same Day,100,0.04,125
12875,21203,2021-10-03,1:32,2,O'Brien Men's Neoprene Life Vest,Australia,2021-10-08,Second Class,100,0.1,125
12876,33035,2022-03-25,22:19,2,O'Brien Men's Neoprene Life Vest,USA,2022-03-29,Same Day,100,0.06,125
12877,39605,2022-07-23,8:29,2,O'Brien Men's Neoprene Life Vest,USA,2022-07-23,Second Class,100,0.04,125
12878,43988,2022-10-02,22:55,2,O'Brien Men's Neoprene Life Vest,Iran,2022-10-07,Second Class,100,0.09,125
12879,47018,2022-11-17,8:08,2,O'Brien Men's Neoprene Life Vest,Poland,2022-11-21,Second Class,100,0.2,125
12880,55525,2023-03-21,12:31,2,O'Brien Men's Neoprene Life Vest,Mexico,2023-03-22,Same Day,100,0.03,125
12881,59313,2023-05-15,19:38,2,O'Brien Men's Neoprene Life Vest,Dominican�Republic,2023-05-16,Same Day,100,0.01,125
12882,59515,2023-05-18,18:24,2,O'Brien Men's Neoprene Life Vest,Mexico,2023-05-24,Second Class,100,0.12,125
12883,59835,2023-05-23,10:30,2,O'Brien Men's Neoprene Life Vest,Mexico,2023-05-29,Second Class,100,0.09,125
12884,4381,2021-03-05,22:30,2,O'Brien Men's Neoprene Life Vest,Panama,2021-03-07,Second Class,100,0.09,125
12885,15291,2021-08-12,4:46,2,O'Brien Men's Neoprene Life Vest,United Kingdom,2021-08-14,First Class,100,0.01,125
12886,19625,2021-10-14,11:09,2,O'Brien Men's Neoprene Life Vest,Belgium,2021-10-16,First Class,100,0.06,125
12887,19913,2021-10-18,16:03,2,O'Brien Men's Neoprene Life Vest,Germany,2021-10-20,First Class,100,0.1,125
12888,27073,2022-01-31,4:31,2,O'Brien Men's Neoprene Life Vest,Bangladesh,2022-02-02,First Class,100,0.02,125
12889,29653,2022-03-16,5:20,2,O'Brien Men's Neoprene Life Vest,Thailand,2022-03-18,First Class,100,0.16,125
12890,33963,2022-05-11,12:16,2,O'Brien Men's Neoprene Life Vest,USA,2022-05-13,First Class,100,0.25,125
12891,35326,2022-06-07,23:16,2,O'Brien Men's Neoprene Life Vest,USA,2022-06-09,First Class,100,0.09,125
12892,35895,2022-08-26,0:43,2,O'Brien Men's Neoprene Life Vest,USA,2022-08-28,First Class,100,0.18,125
12893,41311,2022-09-14,23:39,2,O'Brien Men's Neoprene Life Vest,Iran,2022-09-16,First Class,100,0.02,125
12894,43098,2022-09-22,22:56,2,O'Brien Men's Neoprene Life Vest,Romania,2022-09-24,First Class,100,0.01,125
12895,45376,2022-12-07,16:10,2,O'Brien Men's Neoprene Life Vest,Egypt,2022-12-09,Second Class,100,0.03,125
12896,49581,2023-01-01,6:09,2,O'Brien Men's Neoprene Life Vest,Russia,2023-01-03,Second Class,100,0.17,125
12897,57291,2023-05-04,4:24,2,O'Brien Men's Neoprene Life Vest,El Salvador,2023-05-06,First Class,100,0.01,125
12898,59583,2023-06-01,19:47,2,O'Brien Men's Neoprene Life Vest,Cuba,2023-06-03,First Class,100,0.05,125
12899,61025,2023-06-09,19:25,2,O'Brien Men's Neoprene Life Vest,Mexico,2023-06-11,First Class,100,0.15,125
12900,61025,2023-06-20,22:44,2,O'Brien Men's Neoprene Life Vest,Mexico,2023-06-22,First Class,100,0.16,125
12901,116,2021-01-02,16:17,2,O'Brien Men's Neoprene Life Vest,Dominican�Republic,2021-01-04,Standard Class,100,0.03,125
12902,4155,2021-03-02,15:19,2,O'Brien Men's Neoprene Life Vest,Nicaragua,2021-03-08,Standard Class,100,0.1,125
12903,13371,2021-07-15,4:06,2,O'Brien Men's Neoprene Life Vest,Austria,2021-07-17,Standard Class,100,0.13,125
12904,23643,2021-12-12,2:50,2,O'Brien Men's Neoprene Life Vest,India,2021-12-16,Standard Class,100,0.06,125
12905,31066,2022-03-29,11:27,2,O'Brien Men's Neoprene Life Vest,New zealand,2022-03-31,Standard Class,100,0.05,125
12906,31301,2022-04-01,21:47,2,O'Brien Men's Neoprene Life Vest,USA,2022-04-03,Standard Class,100,0.12,125
12907,31953,2022-04-11,10:12,2,O'Brien Men's Neoprene Life Vest,USA,2022-04-15,Standard Class,100,0.15,125
12908,31966,2022-04-11,14:45,2,O'Brien Men's Neoprene Life Vest,USA,2022-04-13,Standard Class,100,0.13,125
12909,37098,2022-06-25,12:43,2,O'Brien Men's Neoprene Life Vest,USA,2022-06-29,Standard Class,100,0.1,125
12910,37318,2022-06-28,17:48,2,O'Brien Men's Neoprene Life Vest,USA,2022-07-02,Standard Class,100,0.1,125
12911,39673,2022-08-02,2:52,2,O'Brien Men's Neoprene Life Vest,USA,2022-08-06,Standard Class,100,0.2,125
12912,39896,2022-08-05,8:59,2,O'Brien Men's Neoprene Life Vest,USA,2022-08-07,Standard Class,100,0.25,125
12913,41288,2022-08-25,16:40,2,O'Brien Men's Neoprene Life Vest,USA,2022-08-29,Standard Class,100,0.07,125
12914,43201,2022-09-22,14:53,2,O'Brien Men's Neoprene Life Vest,Turkey,2022-09-24,Standard Class,100,0.15,125
12915,47561,2022-11-25,6:23,2,O'Brien Men's Neoprene Life Vest,Hungary,2022-11-27,Standard Class,100,0.12,125
12916,47593,2022-11-25,17:35,2,O'Brien Men's Neoprene Life Vest,Cameroon,2022-11-29,Standard Class,100,0.06,125
12917,57356,2023-04-17,6:00,2,O'Brien Men's Neoprene Life Vest,Dominican�Republic,2023-04-19,Standard Class,100,0.18,125
12918,57838,2023-04-24,6:52,2,O'Brien Men's Neoprene Life Vest,Dominican�Republic,2023-04-28,Standard Class,100,0.03,125
12919,59848,2023-05-23,15:04,2,O'Brien Men's Neoprene Life Vest,Brazil,2023-05-27,Standard Class,100,0.06,125
12920,59858,2023-05-23,18:34,2,O'Brien Men's Neoprene Life Vest,Argentina,2023-05-27,Standard Class,100,0.05,125
12921,1191,2021-01-18,8:54,2,O'Brien Men's Neoprene Life Vest,Cuba,2021-01-20,Standard Class,100,0.01,125
12922,4598,2021-03-09,2:32,2,O'Brien Men's Neoprene Life Vest,Mexico,2021-03-13,Standard Class,100,0.12,125
12923,9766,2021-05-23,13:06,2,O'Brien Men's Neoprene Life Vest,Mexico,2021-05-25,Standard Class,100,0.09,125
12924,21001,2021-11-03,13:14,2,O'Brien Men's Neoprene Life Vest,Australia,2021-11-05,Standard Class,100,0.12,125
12925,21371,2021-11-08,22:51,2,O'Brien Men's Neoprene Life Vest,Australia,2021-11-10,Standard Class,100,0.17,125
12926,21536,2021-11-11,8:40,2,O'Brien Men's Neoprene Life Vest,Australia,2021-11-13,Standard Class,100,0.05,125
12927,27861,2022-02-11,16:35,2,O'Brien Men's Neoprene Life Vest,Australia,2022-02-13,Standard Class,100,0.18,125
12928,29205,2022-03-02,7:27,2,O'Brien Men's Neoprene Life Vest,Australia,2022-03-08,Standard Class,100,0.05,125
12929,33263,2022-04-30,13:09,2,O'Brien Men's Neoprene Life Vest,USA,2022-05-04,Standard Class,100,0.09,125
12930,39023,2022-07-23,15:08,2,O'Brien Men's Neoprene Life Vest,USA,2022-07-27,Standard Class,100,0.15,125
12931,47813,2022-11-28,22:40,2,O'Brien Men's Neoprene Life Vest,Madagascar,2022-12-02,Standard Class,100,0.13,125
12932,49233,2022-12-19,16:09,2,O'Brien Men's Neoprene Life Vest,Senegal,2022-12-23,Standard Class,100,0.16,125
12933,59303,2023-05-15,16:07,2,O'Brien Men's Neoprene Life Vest,Honduras,2023-05-19,Standard Class,100,0.03,125
12934,61243,2023-06-12,23:48,2,O'Brien Men's Neoprene Life Vest,Mexico,2023-06-16,Standard Class,100,0.03,125
12935,63968,2023-07-22,18:29,2,O'Brien Men's Neoprene Life Vest,Italy,2023-07-26,Standard Class,100,0.0,125
12936,67935,2023-09-18,16:18,2,O'Brien Men's Neoprene Life Vest,Germany,2023-09-24,Standard Class,100,0.12,125
12937,455,2021-01-07,15:03,2,O'Brien Men's Neoprene Life Vest,Mexico,2021-01-13,Standard Class,100,0.04,125
12938,1355,2021-01-20,18:21,2,O'Brien Men's Neoprene Life Vest,El Salvador,2021-01-26,Standard Class,100,0.15,125
12939,3103,2021-02-15,6:46,2,O'Brien Men's Neoprene Life Vest,El Salvador,2021-02-19,Standard Class,100,0.02,125
12940,27001,2022-01-30,3:18,2,O'Brien Men's Neoprene Life Vest,China,2022-02-01,Standard Class,100,0.1,125
12941,39295,2022-07-27,14:26,2,O'Brien Men's Neoprene Life Vest,USA,2022-08-02,Standard Class,100,0.09,125
12942,43936,2022-10-03,8:23,2,O'Brien Men's Neoprene Life Vest,Israel�,2022-10-05,Standard Class,100,0.15,125
12943,51058,2023-01-15,7:32,2,O'Brien Men's Neoprene Life Vest,Turkey,2023-01-19,Standard Class,100,0.01,125
12944,57078,2023-04-13,4:36,2,O'Brien Men's Neoprene Life Vest,Mexico,2023-04-17,Standard Class,100,0.2,125
12945,59868,2023-05-23,22:04,2,O'Brien Men's Neoprene Life Vest,Mexico,2023-05-27,Standard Class,100,0.03,125
12946,63215,2023-07-11,18:40,2,O'Brien Men's Neoprene Life Vest,United Kingdom,2023-07-17,Standard Class,100,0.18,125
12947,63533,2023-07-16,10:05,2,O'Brien Men's Neoprene Life Vest,Germany,2023-07-20,Standard Class,100,0.01,125
12948,67988,2023-09-19,10:52,2,O'Brien Men's Neoprene Life Vest,Italy,2023-09-23,Standard Class,100,0.06,125
12949,1738,2021-01-26,8:32,2,O'Brien Men's Neoprene Life Vest,Mexico,2021-01-30,Standard Class,100,0.0,125
12950,4191,2021-03-03,3:56,2,O'Brien Men's Neoprene Life Vest,Honduras,2021-03-05,Standard Class,100,0.05,125
12951,5305,2021-03-19,10:13,2,O'Brien Men's Neoprene Life Vest,Mexico,2021-03-25,Standard Class,100,0.15,125
12952,5738,2021-03-25,17:55,2,O'Brien Men's Neoprene Life Vest,Brazil,2021-03-29,Standard Class,100,0.07,125
12953,5785,2021-03-26,10:23,2,O'Brien Men's Neoprene Life Vest,Argentina,2021-04-01,Standard Class,100,0.04,125
12954,8738,2021-05-08,12:57,2,O'Brien Men's Neoprene Life Vest,Guatemala,2021-05-12,Standard Class,100,0.09,125
12955,9333,2021-05-17,5:24,2,O'Brien Men's Neoprene Life Vest,Nicaragua,2021-05-21,Standard Class,100,0.25,125
12956,11236,2021-06-14,0:07,2,O'Brien Men's Neoprene Life Vest,Germany,2021-06-16,Standard Class,100,0.0,125
12957,21936,2021-11-17,4:48,2,O'Brien Men's Neoprene Life Vest,Myanmar,2021-11-19,Standard Class,100,0.06,125
12958,25536,2022-01-08,18:02,2,O'Brien Men's Neoprene Life Vest,Pakistan,2022-01-10,Standard Class,100,0.17,125
12959,27983,2022-02-13,11:20,2,O'Brien Men's Neoprene Life Vest,Australia,2022-02-17,Standard Class,100,0.06,125
12960,41323,2022-08-26,4:56,2,O'Brien Men's Neoprene Life Vest,South Africa,2022-08-30,Standard Class,100,0.01,125
12961,45588,2022-10-27,11:09,2,O'Brien Men's Neoprene Life Vest,Russia,2022-10-31,Standard Class,100,0.12,125
12962,47388,2022-11-22,17:46,2,O'Brien Men's Neoprene Life Vest,Nigeria,2022-11-26,Standard Class,100,0.05,125
12963,47545,2022-11-25,0:46,2,O'Brien Men's Neoprene Life Vest,Russia,2022-12-01,Standard Class,100,0.16,125
12964,53676,2023-02-22,12:44,2,O'Brien Men's Neoprene Life Vest,El Salvador,2023-02-24,Standard Class,100,0.17,125
12965,53676,2023-02-22,12:44,2,O'Brien Men's Neoprene Life Vest,El Salvador,2023-02-24,Standard Class,100,0.18,125
12966,55208,2023-03-16,21:28,2,O'Brien Men's Neoprene Life Vest,Cuba,2023-03-20,Standard Class,100,0.12,125
12967,55256,2023-03-17,14:17,2,O'Brien Men's Neoprene Life Vest,El Salvador,2023-03-19,Standard Class,100,0.06,125
12968,57296,2023-04-16,8:59,2,O'Brien Men's Neoprene Life Vest,Mexico,2023-04-18,Standard Class,100,0.0,125
12969,57551,2023-04-20,2:19,2,O'Brien Men's Neoprene Life Vest,Mexico,2023-04-22,Standard Class,100,0.07,125
12970,59016,2023-05-11,11:34,2,O'Brien Men's Neoprene Life Vest,Venezuela,2023-05-13,Standard Class,100,0.06,125
12971,61316,2023-06-14,1:22,2,O'Brien Men's Neoprene Life Vest,Brazil,2023-06-16,Standard Class,100,0.01,125
12972,63001,2023-07-08,15:42,2,O'Brien Men's Neoprene Life Vest,France,2023-07-10,Standard Class,100,0.18,125
12973,63566,2023-07-16,21:39,2,O'Brien Men's Neoprene Life Vest,United Kingdom,2023-07-18,Standard Class,100,0.2,125
12974,65213,2023-08-09,22:40,2,O'Brien Men's Neoprene Life Vest,Spain,2023-08-13,Standard Class,100,0.17,125
12975,67233,2023-09-08,10:21,2,O'Brien Men's Neoprene Life Vest,Italy,2023-09-12,Standard Class,100,0.12,125
12976,6968,2021-04-12,16:51,2,O'Brien Men's Neoprene Life Vest,Colombia,2021-04-16,Second Class,100,0.16,125
12977,11516,2021-06-18,2:13,2,O'Brien Men's Neoprene Life Vest,France,2021-06-20,Second Class,100,0.2,125
12978,25993,2022-01-15,10:09,2,O'Brien Men's Neoprene Life Vest,Bangladesh,2022-01-15,Same Day,100,0.02,125
12979,31331,2022-04-02,8:17,2,O'Brien Men's Neoprene Life Vest,USA,2022-04-04,First Class,100,0.09,125
12980,37365,2022-06-29,10:16,2,O'Brien Men's Neoprene Life Vest,USA,2022-06-29,Same Day,100,0.04,125
12981,39885,2022-08-05,5:08,2,O'Brien Men's Neoprene Life Vest,USA,2022-08-11,Second Class,100,0.0,125
12982,43941,2022-10-03,10:08,2,O'Brien Men's Neoprene Life Vest,Iran,2022-10-05,Second Class,100,0.13,125
12983,51088,2023-01-15,18:03,2,O'Brien Men's Neoprene Life Vest,Turkey,2023-01-19,Second Class,100,0.25,125
12984,53015,2023-02-12,21:09,2,O'Brien Men's Neoprene Life Vest,Colombia,2023-02-13,Same Day,100,0.03,125
12985,59221,2023-05-14,11:24,2,O'Brien Men's Neoprene Life Vest,Cuba,2023-05-16,First Class,100,0.1,125
12986,59575,2023-05-19,15:25,2,O'Brien Men's Neoprene Life Vest,Panama,2023-05-25,Second Class,100,0.06,125
12987,59628,2023-05-20,9:59,2,O'Brien Men's Neoprene Life Vest,Panama,2023-05-22,First Class,100,0.01,125
12988,63973,2023-07-22,20:14,2,O'Brien Men's Neoprene Life Vest,United Kingdom,2023-07-24,First Class,100,0.2,125
12989,67898,2023-09-18,3:20,2,O'Brien Men's Neoprene Life Vest,Spain,2023-09-18,Same Day,100,0.16,125
12990,19091,2021-10-06,16:04,2,O'Brien Men's Neoprene Life Vest,Italy,2021-10-08,Second Class,100,0.25,125
12991,27046,2022-01-30,19:04,2,O'Brien Men's Neoprene Life Vest,Australia,2022-02-01,Second Class,100,0.05,125
12992,2785,2021-02-10,15:21,2,O'Brien Men's Neoprene Life Vest,Honduras,2021-02-11,Same Day,100,0.0,125
12993,8386,2021-05-03,9:38,2,O'Brien Men's Neoprene Life Vest,Guatemala,2021-05-05,Second Class,100,0.06,125
12994,11058,2021-06-11,9:45,2,O'Brien Men's Neoprene Life Vest,Italy,2021-06-11,Same Day,100,0.09,125
12995,11998,2021-06-25,3:05,2,O'Brien Men's Neoprene Life Vest,Germany,2021-06-29,Second Class,100,0.01,125
12996,19573,2021-10-13,16:56,2,O'Brien Men's Neoprene Life Vest,France,2021-10-15,First Class,100,0.1,125
12997,23921,2021-12-16,4:14,2,O'Brien Men's Neoprene Life Vest,China,2021-12-18,Second Class,100,0.07,125
12998,25561,2022-01-09,2:48,2,O'Brien Men's Neoprene Life Vest,Australia,2022-01-11,First Class,100,0.16,125
12999,31658,2022-04-07,2:51,2,O'Brien Men's Neoprene Life Vest,USA,2022-04-09,First Class,100,0.15,125
13000,31875,2022-04-10,6:52,2,O'Brien Men's Neoprene Life Vest,USA,2022-04-12,First Class,100,0.01,125
13001,39598,2022-08-01,0:35,2,O'Brien Men's Neoprene Life Vest,USA,2022-08-05,Second Class,100,0.05,125
13002,39626,2022-08-01,10:24,2,O'Brien Men's Neoprene Life Vest,USA,2022-08-03,Second Class,100,0.03,125
13003,39626,2022-08-01,10:24,2,O'Brien Men's Neoprene Life Vest,USA,2022-08-03,Second Class,100,0.02,125
13004,45313,2022-10-23,10:48,2,O'Brien Men's Neoprene Life Vest,Ukraine,2022-10-25,First Class,100,0.05,125
13005,49355,2022-12-21,10:54,2,O'Brien Men's Neoprene Life Vest,Liban,2022-12-21,Same Day,100,0.09,125
13006,51303,2023-01-18,21:22,2,O'Brien Men's Neoprene Life Vest,Nicaragua,2023-01-20,First Class,100,0.03,125
13007,55513,2023-03-21,8:19,2,O'Brien Men's Neoprene Life Vest,Cuba,2023-03-25,Second Class,100,0.04,125
13008,55913,2023-03-27,4:27,2,O'Brien Men's Neoprene Life Vest,Guatemala,2023-03-27,Same Day,100,0.13,125
13009,61991,2023-06-23,21:51,2,O'Brien Men's Neoprene Life Vest,France,2023-06-25,Second Class,100,0.09,125
13010,3908,2021-02-27,0:47,2,Nike Men's Dri-FIT Victory Golf Polo,El Salvador,2021-03-03,Second Class,100,0.16,125
13011,7358,2021-04-18,9:29,2,Nike Men's Dri-FIT Victory Golf Polo,El Salvador,2021-04-22,Standard Class,100,0.15,125
13012,11295,2021-06-14,20:47,2,Nike Men's Dri-FIT Victory Golf Polo,France,2021-06-20,Second Class,100,0.25,125
13013,17818,2021-09-18,2:05,2,Nike Men's Dri-FIT Victory Golf Polo,France,2021-09-22,Second Class,100,0.2,125
13014,23683,2021-12-12,16:51,2,Nike Men's Dri-FIT Victory Golf Polo,India,2021-12-16,Second Class,100,0.05,125
13015,23683,2021-12-12,16:51,2,Nike Men's Dri-FIT Victory Golf Polo,India,2021-12-16,Second Class,100,0.04,125
13016,29551,2022-03-07,8:40,2,Nike Men's Dri-FIT Victory Golf Polo,Indonesia,2022-03-09,Second Class,100,0.18,125
13017,31371,2022-04-02,22:18,2,Nike Men's Dri-FIT Victory Golf Polo,USA,2022-04-04,Standard Class,100,0.15,125
13018,33658,2022-05-06,7:32,2,Nike Men's Dri-FIT Victory Golf Polo,USA,2022-05-10,Standard Class,100,0.15,125
13019,33658,2022-05-06,7:32,2,Nike Men's Dri-FIT Victory Golf Polo,USA,2022-05-10,Standard Class,100,0.16,125
13020,35975,2022-06-09,3:17,2,Nike Men's Dri-FIT Victory Golf Polo,USA,2022-06-11,First Class,100,0.01,125
13021,41835,2022-09-02,16:18,2,Nike Men's Dri-FIT Victory Golf Polo,Russia,2022-09-08,Standard Class,100,0.0,125
13022,41835,2022-09-02,16:18,2,Nike Men's Dri-FIT Victory Golf Polo,Russia,2022-09-08,Standard Class,100,0.01,125
13023,47218,2022-11-20,6:13,2,Nike Men's Dri-FIT Victory Golf Polo,Nigeria,2022-11-24,Standard Class,100,0.06,125
13024,51923,2023-01-27,22:35,2,Nike Men's Dri-FIT Victory Golf Polo,Mexico,2023-01-31,Standard Class,100,0.15,125
13025,53945,2023-02-26,10:59,2,Nike Men's Dri-FIT Victory Golf Polo,Brazil,2023-03-04,Second Class,100,0.18,125
13026,53963,2023-02-26,17:17,2,Nike Men's Dri-FIT Victory Golf Polo,Mexico,2023-03-02,Second Class,100,0.15,125
13027,55966,2023-03-27,23:01,2,Nike Men's Dri-FIT Victory Golf Polo,Cuba,2023-03-29,Standard Class,100,0.09,125
13028,57536,2023-04-19,21:04,2,Nike Men's Dri-FIT Victory Golf Polo,Mexico,2023-04-21,Standard Class,100,0.17,125
13029,61933,2023-06-23,1:32,2,Nike Men's Dri-FIT Victory Golf Polo,Italy,2023-06-27,Standard Class,100,0.17,125
13030,67921,2023-09-18,11:24,2,Nike Men's Dri-FIT Victory Golf Polo,Italy,2023-09-20,Standard Class,100,0.1,125
13031,816,2021-01-12,21:31,2,Nike Men's Dri-FIT Victory Golf Polo,Venezuela,2022-05-22,Same Day,100,0.13,125
13032,11568,2021-06-18,20:26,2,Nike Men's Dri-FIT Victory Golf Polo,Spain,2021-03-10,Second Class,100,0.0,125
13033,19088,2021-10-06,15:01,2,Nike Men's Dri-FIT Victory Golf Polo,France,2021-03-27,Second Class,100,0.15,125
13034,21063,2021-11-04,10:57,2,Nike Men's Dri-FIT Victory Golf Polo,Philippines,2021-04-06,Second Class,100,0.09,125
13035,23598,2021-12-11,11:04,2,Nike Men's Dri-FIT Victory Golf Polo,Australia,2021-06-19,Second Class,100,0.13,125
13036,23656,2021-12-12,7:24,2,Nike Men's Dri-FIT Victory Golf Polo,Australia,2021-06-22,First Class,100,0.07,125
13037,45298,2022-10-23,5:33,2,Nike Men's Dri-FIT Victory Golf Polo,Democratic Republic of Congo,2021-10-31,First Class,100,0.09,125
13038,59698,2023-05-21,10:31,2,Nike Men's Dri-FIT Victory Golf Polo,Nicaragua,2022-01-04,First Class,100,0.1,125
13039,4388,2021-03-06,0:57,2,Nike Men's Dri-FIT Victory Golf Polo,Argentina,2022-02-23,Standard Class,100,0.25,125
13040,5583,2021-03-23,11:37,2,Nike Men's Dri-FIT Victory Golf Polo,Honduras,2022-03-06,Standard Class,100,0.02,125
13041,23251,2021-12-06,9:30,2,Nike Men's Dri-FIT Victory Golf Polo,Vietnam,2022-07-24,Standard Class,100,0.15,125
13042,23545,2021-12-10,16:30,2,Nike Men's Dri-FIT Victory Golf Polo,Indonesia,2022-08-10,Standard Class,100,0.25,125
13043,27093,2022-01-31,11:32,2,Nike Men's Dri-FIT Victory Golf Polo,China,2022-11-03,Standard Class,100,0.04,125
13044,31306,2022-04-01,23:32,2,Nike Men's Dri-FIT Victory Golf Polo,USA,2022-12-19,Standard Class,100,0.18,125
13045,35698,2022-06-05,2:14,2,Nike Men's Dri-FIT Victory Golf Polo,USA,2023-02-10,Standard Class,100,0.07,125
13046,39958,2022-08-06,6:43,2,Nike Men's Dri-FIT Victory Golf Polo,USA,2023-04-12,Standard Class,100,0.0,125
13047,45916,2022-11-01,6:04,2,Nike Men's Dri-FIT Victory Golf Polo,Togo,2023-04-20,Standard Class,100,0.03,125
13048,57076,2023-04-13,3:54,2,Nike Men's Dri-FIT Victory Golf Polo,Cuba,2023-06-17,Standard Class,100,0.01,125
13049,65633,2023-08-16,1:48,2,Nike Men's Dri-FIT Victory Golf Polo,Germany,2023-08-30,Standard Class,100,0.25,125
13050,1725,2021-01-26,3:59,2,Nike Men's Dri-FIT Victory Golf Polo,Colombia,2021-01-26,Same Day,100,0.17,125
13051,17218,2021-09-09,7:52,2,Nike Men's Dri-FIT Victory Golf Polo,United Kingdom,2021-09-13,Second Class,100,0.02,125
13052,23551,2021-12-10,18:36,2,Nike Men's Dri-FIT Victory Golf Polo,Japan,2021-12-12,Standard Class,100,0.2,125
13053,23861,2021-12-15,7:13,2,Nike Men's Dri-FIT Victory Golf Polo,Philippines,2021-12-17,First Class,100,0.16,125
13054,29086,2022-02-28,13:46,2,Nike Men's Dri-FIT Victory Golf Polo,India,2022-03-02,Standard Class,100,0.05,125
13055,29983,2022-03-13,16:01,2,Nike Men's Dri-FIT Victory Golf Polo,Indonesia,2022-03-17,Standard Class,100,0.1,125
13056,45933,2022-05-08,12:26,2,Nike Men's Dri-FIT Victory Golf Polo,Turkey,2022-05-13,Second Class,100,0.02,125
13057,45943,2022-05-12,1:34,2,Nike Men's Dri-FIT Victory Golf Polo,Russia,2022-05-15,First Class,100,0.01,125
13058,51211,2022-08-28,11:35,2,Nike Men's Dri-FIT Victory Golf Polo,Iran,2022-09-02,Standard Class,100,0.17,125
13059,51903,2022-09-10,8:14,2,Nike Men's Dri-FIT Victory Golf Polo,Mexico,2022-09-16,First Class,100,0.16,125
13060,53806,2022-11-01,12:01,2,Nike Men's Dri-FIT Victory Golf Polo,Nicaragua,2022-11-05,Standard Class,100,0.05,125
13061,53956,2022-11-01,15:31,2,Nike Men's Dri-FIT Victory Golf Polo,Mexico,2022-11-03,Same Day,100,0.17,125
13062,63338,2023-02-07,0:40,2,Nike Men's Dri-FIT Victory Golf Polo,Germany,2023-02-12,Second Class,100,0.17,125
13063,17266,2023-08-05,23:43,2,Nike Men's Dri-FIT Victory Golf Polo,France,2023-08-08,Standard Class,100,0.0,125
13064,27511,2021-05-07,18:02,2,Nike Men's Dri-FIT Victory Golf Polo,Australia,2021-05-09,Standard Class,100,0.01,125
13065,31291,2021-08-30,21:12,2,Nike Men's Dri-FIT Victory Golf Polo,New zealand,2021-09-01,Standard Class,100,0.2,125
13066,45568,2021-09-22,6:17,2,Nike Men's Dri-FIT Victory Golf Polo,Saudi Arabia,2021-09-24,First Class,100,0.06,125
13067,47353,2021-10-02,19:14,2,Nike Men's Dri-FIT Victory Golf Polo,Saudi Arabia,2021-10-04,Standard Class,100,0.18,125
13068,51651,2021-12-25,5:06,2,Nike Men's Dri-FIT Victory Golf Polo,Nicaragua,2021-12-31,Standard Class,100,0.02,125
13069,57973,2022-02-21,5:01,2,Nike Men's Dri-FIT Victory Golf Polo,Guatemala,2022-02-21,First Class,100,0.03,125
13070,13088,2022-05-26,16:16,2,Nike Men's Dri-FIT Victory Golf Polo,United Kingdom,2022-05-30,Second Class,100,0.1,125
13071,17518,2022-08-07,21:57,2,Nike Men's Dri-FIT Victory Golf Polo,Ireland,2022-08-13,Second Class,100,0.02,125
13072,21041,2022-09-22,15:14,2,Nike Men's Dri-FIT Victory Golf Polo,Australia,2022-09-25,Same Day,100,0.13,125
13073,27978,2022-12-18,9:19,2,Nike Men's Dri-FIT Victory Golf Polo,Indonesia,2022-12-20,Standard Class,100,0.06,125
13074,43063,2023-01-23,23:17,2,Nike Men's Dri-FIT Victory Golf Polo,South Africa,2023-01-25,Standard Class,100,0.12,125
13075,59655,2023-04-26,6:10,2,Nike Men's Dri-FIT Victory Golf Polo,Venezuela,2023-04-28,Second Class,100,0.13,125
13076,61591,2023-08-21,1:16,2,Nike Men's Dri-FIT Victory Golf Polo,United Kingdom,2023-08-26,Standard Class,100,0.2,125
13077,63316,2023-09-20,19:48,2,Nike Men's Dri-FIT Victory Golf Polo,Germany,2023-09-23,Same Day,100,0.25,125
13078,21,2021-05-18,11:32,2,Nike Men's Dri-FIT Victory Golf Polo,Mexico,2021-05-20,First Class,100,0.12,125
13079,715,2021-05-31,4:41,2,Nike Men's Dri-FIT Victory Golf Polo,Dominican�Republic,2021-06-02,Standard Class,100,0.07,125
13080,9951,2022-07-31,20:02,2,Nike Men's Dri-FIT Victory Golf Polo,Mexico,2022-08-02,First Class,100,0.09,125
13081,15231,2022-11-03,15:10,2,Nike Men's Dri-FIT Victory Golf Polo,Spain,2022-11-08,Standard Class,100,0.04,125
13082,15526,2023-03-20,11:39,2,Nike Men's Dri-FIT Victory Golf Polo,United Kingdom,2023-03-22,Standard Class,100,0.18,125
13083,19298,2023-06-18,1:43,2,Nike Men's Dri-FIT Victory Golf Polo,France,2023-06-20,Same Day,100,0.18,125
13084,19645,2023-07-07,3:58,2,Nike Men's Dri-FIT Victory Golf Polo,Germany,2023-07-12,Standard Class,100,0.13,125
13085,21001,2021-01-01,7:00,2,Nike Men's Dri-FIT Victory Golf Polo,Australia,2021-01-03,Standard Class,100,0.2,125
13086,21225,2021-03-24,4:05,2,Nike Men's Dri-FIT Victory Golf Polo,Australia,2021-03-26,Standard Class,100,0.2,125
13087,21698,2021-04-05,17:44,2,Nike Men's Dri-FIT Victory Golf Polo,South Korea,2021-04-07,Standard Class,100,0.04,125
